filename,p1_x,p1_y,p2_x,p2_y,p3_x,p3_y,p4_x,p4_y,H00,H01,H02,H10,H11,H12,H20,H21,H22,out_w,out_h
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7099.HEIC,1289,1455,1433,1525,1387,1687,1252,1601,-0.031330054983350134,-0.004996708743127098,1289.0,-0.17208304292831517,0.4768951831487647,1455.0,-0.00018934407186556185,6.989080771315727e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7100.HEIC,993,1404,1237,1406,1209,1583,965,1571,0.29108752259289894,-0.0855201727782373,993.0,-0.1280363324449346,0.3922334803786417,1404.0,-9.343503967159881e-05,-1.608308059920963e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7101.HEIC,1197,1399,1625,1415,1614,1634,1194,1618,0.7095715959894092,0.04924855679499978,1197.0,0.023391061533342014,0.624400473110812,1399.0,-2.3149152885686586e-06,4.7528104518425276e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7102.HEIC,1564,1639,1922,1563,1962,1775,1605,1867,0.830930900660249,0.08086109571090168,1564.0,0.06384061623238078,0.5448287636711859,1639.0,0.00012188565764494398,-1.3482183357693663e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7104.HEIC,1637,1430,1839,1512,1779,1703,1588,1600,-0.032906479766844014,-0.04423718384472938,1637.0,-0.16719118945484945,0.5038542228264692,1430.0,-0.00020096419055655828,4.928388926654322e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7106.HEIC,975,1765,1497,1777,1490,2033,975,2029,0.9474224224224224,0.03415915915915915,975.0,0.11190357023690357,0.7310860860860862,1765.0,5.171838505171839e-05,3.503503503503503e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7107.HEIC,1580,1764,1813,1681,1849,1873,1625,1988,0.914055138429343,0.1621309493509799,1580.0,0.3491119807132152,0.6207177398829219,1764.0,0.0002899734170413733,3.054212267752609e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7111.HEIC,1303,1327,1447,1314,1461,1412,1319,1433,0.4399256392212057,0.059492610837438425,1303.0,0.15988294628196104,0.2861773399014778,1327.0,0.000138165611072015,1.4778325123152711e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7112.HEIC,1375,1547,1566,1544,1571,1642,1382,1648,0.3997903191030617,0.05120822552824493,1375.0,0.0753126347563605,0.2926962052608883,1547.0,5.201595515308323e-05,2.4390901250539027e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7113.HEIC,1345,1613,1555,1617,1547,1730,1337,1719,0.19004744311025276,-0.0278587622806281,1345.0,-0.15966341982254315,0.25489587706776384,1613.0,-0.0001028633806364934,-5.877907464942481e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7114.HEIC,1656,1794,1815,1829,1785,1951,1631,1912,0.14207811403948292,0.03760897885559675,1656.0,-0.0655367104252263,0.412356448541938,1794.0,-6.772555700303971e-05,6.137889568092994e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7116.HEIC,2414,1743,2427,1961,2276,2163,2257,1932,0.14065876356999582,-0.8551911206384463,2414.0,0.4594781631757019,0.07643476071179525,1743.0,4.902847008789829e-05,-0.00020500271184689688,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7117.HEIC,1376,2226,1945,2226,1925,2481,1377,2488,1.040823006208214,0.13800528295128944,1376.0,0.1058519340974212,0.8998345272206305,2226.0,4.755253104106972e-05,9.840616045845274e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7118.HEIC,1316,2048,1672,2238,1631,2483,1290,2274,0.30248706313191626,0.03639175369650648,1316.0,-0.07263593662924923,0.7437324402370975,2048.0,-0.00017395111854151738,7.85982586794624e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7121.HEIC,1024,1901,1232,1958,1216,2107,1014,2043,0.22804018593492278,0.03869674185463659,1024.0,-0.09353137116295011,0.4833357432041642,1901.0,-9.628772786667524e-05,6.281729965940492e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7122.HEIC,1436,1827,1679,1831,1677,1955,1434,1949,0.3598835589171974,-0.005475716560509554,1436.0,-0.042534169320594485,0.30435343683651805,1827.0,-2.6871019108280256e-05,-3.3174097664543527e-07,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7123.HEIC,1591,1988,1842,1952,1852,2090,1602,2133,0.5759202213951713,0.035296736329802465,1591.0,0.10699761427617138,0.3728810478099055,1988.0,8.555205649394026e-05,4.866876610363583e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7124.HEIC,1643,1798,1769,1732,1783,1868,1661,1951,0.6095544665990763,0.11657063197026021,1643.0,0.28119747662498595,0.466566407570125,1798.0,0.00022586459389433369,4.30888813788442e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7126.HEIC,2076,2054,2086,2226,1979,2390,1964,2211,0.14374604790326806,-0.6364424189145421,2076.0,0.42227486543592585,-0.008769953268865888,2054.0,6.092012523327008e-05,-0.00018148799333734324,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7127.HEIC,1841,2209,2240,2107,2247,2322,1856,2429,0.788734289150376,0.12968289433348265,1841.0,-0.05361243426792748,0.6706423762586365,2209.0,5.523852194213219e-05,4.966750772278161e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7128.HEIC,1347,2251,1918,2249,1913,2512,1362,2508,0.876984480185097,0.16037160274057669,1347.0,-0.09090384292512173,0.8687569601126038,2251.0,-3.893753205504153e-05,9.02140989284704e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7129.HEIC,1326,2168,1697,2342,1665,2602,1306,2406,0.32729995716714183,0.029189655864755252,1326.0,-0.11165006893413111,0.7408884471750392,2168.0,-0.00017149874847742575,6.063526482753082e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7131.HEIC,981,1864,1154,1955,1137,2136,972,2028,0.06573120721743796,0.06634167691870918,981.0,-0.22544525409293079,0.5953610296205167,1864.0,-0.00019289612315068924,9.140090217974196e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7132.HEIC,1256,1810,1540,1821,1534,1967,1256,1950,0.3616842795117555,0.06482182354386828,1256.0,-0.11368804784140248,0.45063897763578276,1810.0,-7.249938559842713e-05,5.1609732120914234e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7133.HEIC,1514,1903,1767,1841,1778,1984,1535,2051,0.5781037122621128,0.2011942033477991,1514.0,0.059655122207819045,0.5686787042777434,1903.0,8.853256683386875e-05,9.686918784872907e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7134.HEIC,1435,1810,1539,1729,1557,1846,1455,1937,0.40050176834659595,0.06447281167108754,1435.0,0.12021392081736908,0.3367672413793103,1810.0,0.00014760782002161312,9.94694960212202e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7139.HEIC,1488,2114,1728,2173,1695,2331,1458,2260,0.17872879439040942,-0.06785455779235466,1488.0,-0.17992032973937522,0.37607592550704966,2114.0,-0.00012805046620925381,4.900851994269773e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7142.HEIC,1314,1949,1551,1942,1553,2061,1316,2071,0.46012188640470536,0.004300570456719697,1314.0,0.06987214919273879,0.3038993019877405,1949.0,4.198703185345286e-05,-5.314814158664919e-07,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7143.HEIC,1703,1873,1954,1837,1962,1979,1714,2021,0.5661804305430542,0.07305946219621962,1703.0,0.07899443069306931,0.4237197626012601,1873.0,7.566381638163816e-05,2.658078307830783e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7144.HEIC,1486,1784,1670,1761,1674,1877,1493,1903,0.3885837282780411,0.07693696682464456,1486.0,0.048047472353870455,0.3732592417061611,1784.0,4.90521327014218e-05,3.981042654028436e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7145.HEIC,1220,1965,1369,1971,1368,2050,1215,2043,0.2247507028278485,-0.09211695882255665,1220.0,-0.02395278650570531,0.06112555812799733,1965.0,-1.7226172757841355e-05,-6.552836117082851e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7149.HEIC,1052,1628,1372,1696,1333,1939,1020,1848,0.3082514320168827,-0.054246306903828756,1052.0,-0.16490201989749773,0.5966596321977691,1628.0,-0.00016405386393327303,2.5248718721736507e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7150.HEIC,1465,1610,2009,1618,1998,1896,1460,1880,0.8082783491385067,0.02601342326699613,1465.0,-0.06590623747829573,0.7245926272205154,1610.0,-4.897377676862117e-05,2.6379057032189128e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7158.HEIC,1136,1578,1342,1588,1334,1724,1132,1708,0.23992801932367147,0.040857971014492754,1136.0,-0.10569371980676329,0.401736231884058,1578.0,-7.705314009661836e-05,4.4927536231884056e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7159.HEIC,1314,1659,1582,1651,1583,1785,1318,1793,0.44844829851530676,0.04729348499352441,1314.0,-0.011473994406591963,0.3857338532575032,1659.0,1.1261895376991947e-06,2.829551213469227e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7160.HEIC,1415,1802,1792,1749,1815,1954,1446,2022,0.8634865753992411,0.13813315157559353,1415.0,0.1411772807142518,0.6347857762696059,1802.0,0.0001312239074028503,4.193164009377146e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7161.HEIC,1284,1924,1467,1904,1484,2018,1305,2043,0.4217862800633671,0.11060510777207049,1284.0,0.1182420431088282,0.3884645480293793,1924.0,7.960891619861425e-05,4.452498679852144e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7162.HEIC,1995,2025,2324,1905,2327,2116,2008,2246,0.8052243755446905,0.18673566079262616,1995.0,0.01057548855965375,0.7250165807471306,2025.0,0.00011053831420454265,7.681058804413654e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7163.HEIC,600,2222,1531,2018,1520,2336,676,2550,1.811189729787975,0.3664463723227509,600.0,0.002075467915611084,1.4855891263654064,2222.0,0.00016951212483429687,0.0002610153436727084,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7164.HEIC,1024,1159,1374,1270,1356,1492,1022,1372,0.43550427216019294,0.10850644755464696,1024.0,0.048360329192221004,0.6848785186350055,1159.0,-0.00010759029197462913,0.00011106306022959585,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7165.HEIC,436,1241,546,1361,544,1554,439,1426,0.11770300342738334,0.05825422737683348,436.0,0.03640498351282428,0.6273645290190537,1241.0,-0.00012020206942481685,0.00011561327420690998,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7166.HEIC,699,1425,1012,1586,1024,1831,719,1662,0.43368724523249463,0.10083648568716728,699.0,0.13045254045329702,0.7100107638554549,1425.0,-8.693618718791698e-05,7.07044307192869e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7167.HEIC,2096,2165,2247,2107,2259,2240,2111,2308,0.5593047154471545,0.10932548780487807,2096.0,0.1918039024390244,0.43602829268292687,2165.0,0.00013691056910569106,3.4024390243902444e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7168.HEIC,1288,2011,1494,1992,1499,2102,1296,2124,0.41823306595365417,0.06548128342245989,1288.0,0.06819964349376113,0.35703877005347595,2011.0,5.013368983957219e-05,3.5093582887700534e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7169.HEIC,1037,1918,1239,1915,1240,2019,1039,2020,0.2970558080204098,0.01817077254245396,1037.0,-0.06622259427569162,0.28060631427888066,1918.0,-3.19700231204656e-05,1.2676393207366658e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7170.HEIC,882,2069,984,2230,965,2441,866,2260,-8.056560341992878e-05,-0.01748499671160803,882.0,-0.11711347692644963,0.5362573988819467,2069.0,-0.00017284610325550806,2.5998849062808286e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7171.HEIC,842,2064,946,2223,925,2426,827,2254,0.018658214923849233,0.04561867182846932,842.0,-0.0984701778269378,0.7015410958904108,2064.0,-0.00016350435349839757,0.00010050625372245383,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7172.HEIC,884,2019,985,2171,967,2368,865,2202,0.07857580221240217,-0.08956578719348411,884.0,0.05550226727897641,0.35041460878606706,2019.0,-9.112439707708748e-05,-4.863096785373885e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7173.HEIC,1345,1616,1637,1634,1633,1789,1346,1770,0.46327797850138014,0.060721651219676404,1345.0,0.006654174427563714,0.46156190390700386,1616.0,-1.4287530950083406e-05,4.3255312941810105e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7174.HEIC,1528,1866,1717,1830,1727,1949,1539,1991,0.46190022815022813,0.03745974464724464,1528.0,0.09656809406809407,0.32538489382239383,1866.0,8.555633555633556e-05,6.471568971568972e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7175.HEIC,1354,1728,1523,1719,1528,1811,1357,1824,0.3873970796142728,-0.036310217129834774,1354.0,0.10433721592707476,0.1811128695321897,1728.0,6.942246418096263e-05,-3.2284611002089e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7176.HEIC,1208,2129,1807,2122,1795,2387,1216,2396,1.0246144840765161,0.12555844697933174,1208.0,0.01919586895980486,0.8754918083573017,2129.0,1.4544078994567166e-05,8.680793337116098e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7177.HEIC,1924,2538,2616,1996,2579,2334,1960,2856,1.7439633225912898,0.7075442846009647,1924.0,-0.4526844577374307,1.6948502432756913,2538.0,0.00022577598977750632,0.00031507361459232893,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7179.HEIC,952,1772,1273,1813,1268,1987,956,1939,0.43321229460093896,0.07710479019953052,952.0,-0.07663218896713615,0.5536047993691314,1772.0,-7.995892018779343e-05,7.019329518779344e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7180.HEIC,1133,1937,1543,1925,1548,2120,1144,2132,0.6856818873668189,0.06994292237442921,1133.0,-0.017070015220700153,0.5665981735159817,1937.0,1.5220700152207001e-06,3.7100456621004565e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7181.HEIC,1570,1897,1895,1790,1916,1979,1595,2104,0.8549351702636375,0.08631386861313867,1570.0,0.1175772848400586,0.5489134041141341,1897.0,0.00016531319451027482,1.493032514930325e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7183.HEIC,2384,2675,2402,2842,2302,3016,2279,2838,0.14696740360211602,-0.7773185946243464,2384.0,0.4167269057884598,-0.2335948536831484,2675.0,4.869583830229643e-05,-0.00022589670672415376,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7184.HEIC,1865,3208,2296,3199,2273,3423,1847,3435,0.7721450792449658,0.012701764619329887,1865.0,0.05997551183419515,0.6748121610543574,3208.0,2.3437171564299828e-05,3.124080380039517e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7185.HEIC,1365,3278,1725,3457,1678,3687,1329,3502,0.46656690833473835,-0.006045860731748445,1365.0,0.030925682384458295,0.7812245264991852,3278.0,-7.735251690739804e-05,6.317090990839094e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7188.HEIC,1720,2609,1928,2656,1927,2798,1718,2743,0.17191268960414352,-0.026667843809908182,1720.0,-0.1624065852756197,0.3004046009484411,2609.0,-9.064002959674437e-05,-1.2612249016244576e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7189.HEIC,1022,2170,1335,2239,1315,2405,1012,2334,0.46505001482398134,0.054249004215166874,1022.0,0.02004518091702436,0.5927738891681813,2170.0,-4.240947703571936e-05,7.830929270273407e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7190.HEIC,913,2088,1156,2109,1149,2236,906,2213,0.3748162594287925,-0.018522177809296627,913.0,-0.02006704919089678,0.3100032235187931,2088.0,-2.6110502224227967e-05,-1.1282315775900973e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7191.HEIC,1187,2070,1438,2035,1445,2162,1199,2205,0.5841997167887223,0.08502179564404147,1187.0,0.17639412864977969,0.43868687188916716,2070.0,0.0001153451901636919,4.58897378182164e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7192.HEIC,1858,2346,2099,2252,2105,2419,1871,2524,0.6931944444444444,0.16243055555555558,1858.0,0.15611111111111112,0.6202777777777778,2346.0,0.0001388888888888889,6.944444444444444e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7193.HEIC,1505,1875,1650,1815,1665,1932,1521,1995,0.3181714719271624,0.055386949924127474,1505.0,-0.015844714213454722,0.32018209408194237,1875.0,4.636654864272467e-05,1.0116337885685383e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7195.HEIC,1790,3428,1966,3359,1955,3510,1779,3585,0.42770326071479425,-0.01610102520290474,1790.0,0.11457710380179412,0.4154709525843656,3428.0,6.834686031610423e-05,6.407518154634772e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7196.HEIC,1814,3621,2160,3616,2140,3801,1802,3817,0.7992289556877243,0.09310721748914967,1814.0,0.36425242458340035,0.7507659540266839,3621.0,0.0001030380967690082,6.831699083748594e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7197.HEIC,1013,3573,1361,3682,1324,3876,976,3766,0.5689723673549216,-0.09376121091894608,1013.0,0.1518329095768955,0.47763348327791905,3573.0,-8.102595624598362e-06,-1.2922243021988767e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7198.HEIC,861,3492,1161,3652,1107,3843,813,3671,0.36516915742183914,-0.10453309801045199,861.0,-0.15745240059900373,0.5173388649491153,3492.0,-0.00011613337000702913,1.902447969194096e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7200.HEIC,1382,2020,1704,1994,1706,2154,1387,2183,0.5946916382898221,0.044665544639711924,1382.0,0.02456678017404464,0.45812536694195466,2020.0,3.40522133938706e-05,2.319073153548084e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7201.HEIC,1993,2049,2199,1975,2211,2125,2007,2208,0.5755567160400051,0.06548993543486517,1993.0,0.08523473435455964,0.4310434865172807,2049.0,0.00010560408490526226,1.5191796429927839e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7203.HEIC,1304,3416,1668,3365,1659,3559,1298,3620,0.7584194190592694,0.01638288839317838,1304.0,0.22114389196709122,0.5975239260272001,3416.0,9.097886834088892e-05,2.417788011801108e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7204.HEIC,1172,3323,1469,3421,1436,3599,1140,3492,0.37432315290797297,-0.08603265799818567,1172.0,-0.11769831670194539,0.4040210160266102,3323.0,-8.214897691764944e-05,-5.291805261566375e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7205.HEIC,1085,1502,1339,1526,1339,1668,1087,1639,0.3411363551680453,0.026567460317460316,1085.0,-0.05367631716223266,0.3750198412698413,1502.0,-6.138683955585364e-05,1.984126984126984e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/IMG_7206.HEIC,1494,1562,1688,1536,1701,1643,1504,1671,0.3640055029613394,-0.03584596371776336,1494.0,-0.006323586562825471,0.20489786876836266,1562.0,2.4094887220382723e-05,-4.0456092897449045e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0000.png,1157,928,1231,874,1231,955,1157,1018,0.3512962962962963,0.0,1157.0,0.07185185185185185,0.225,928.0,0.00018518518518518518,0.0,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0010.png,1173,964,1259,911,1256,999,1170,1056,0.2409170384390068,-0.002754833040421793,1173.0,-0.01772272542922806,0.23428281735838852,964.0,7.750890000450634e-05,4.05569825604975e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0020.png,1105,892,1207,832,1206,921,1106,988,0.3599388656175705,0.06041067587456131,1105.0,0.03092720480018114,0.29173214083550325,892.0,0.00015736442884637156,5.2360466432695575e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0030.png,803,946,917,879,923,971,809,1045,0.30156330040248813,0.007229692645444568,803.0,-0.0047264910354921225,0.23746295279912186,946.0,0.00012166117819246251,-9.60482985729967e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0040.png,675,1072,816,996,823,1093,681,1176,0.32130860327412053,-0.002315569487983281,675.0,-0.021319400905607806,0.23009822361546498,1072.0,0.00010577034714965749,-2.5426680599094393e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0050.png,645,1133,827,1057,832,1162,655,1246,0.43648881873191264,0.06678834517232307,645.0,0.04352117863720071,0.3619935543278084,1133.0,0.00016101026045777425,6.379900026308865e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0060.png,625,1145,852,1076,855,1189,634,1264,0.47841746699473503,0.06401519961901739,625.0,0.01139733312167633,0.38026847368838795,1145.0,0.00011746964044765458,6.548138741169934e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0070.png,555,1179,830,1122,833,1247,565,1309,0.5311835777474321,0.0610609748857092,555.0,0.003479487027251665,0.40854657721308557,1179.0,8.777137881216726e-05,6.382473431098973e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0080.png,457,1239,764,1203,767,1333,471,1370,0.5348625759028444,0.07854104583970356,457.0,-0.023475551294343238,0.4541480526547641,1239.0,3.036113774368808e-05,9.244383405457231e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0090.png,314,1203,632,1203,631,1336,327,1337,0.5382847320125645,0.07016917711656898,314.0,0.01576983008087853,0.4890174000148402,1203.0,1.3108753184437682e-05,0.00011519626029531796,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0100.png,207,1140,510,1174,510,1308,219,1267,0.4498722880443145,0.05257731958762887,207.0,-0.07023516438426425,0.4481185567010309,1140.0,-0.00010809355285428527,0.00010309278350515464,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0110.png,183,1117,444,1181,445,1308,196,1240,0.3925065758199969,0.05622745999049279,183.0,-0.006362013415729147,0.45761250198066866,1117.0,-9.570591031532245e-05,0.00012105846933924892,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0120.png,70,1010,289,1083,296,1204,84,1123,0.32154727260647137,0.0425594977077935,70.0,-0.041168294465484014,0.38356328483157265,1010.0,-0.00015035545810909574,8.999402033087502e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0170.png,9,1535,331,1593,348,1708,38,1649,0.5204575672737419,0.07633049037434698,9.0,0.01865731520766588,0.4512231217710047,1535.0,-4.897008880037714e-05,0.00010080237827228909,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0180.png,294,1527,643,1537,657,1654,327,1643,0.5666461670480549,0.1300542828167256,294.0,-0.01923770022883295,0.5289348216143125,1527.0,-2.3360030511060258e-05,0.0001454259413355523,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0190.png,505,1517,865,1476,871,1594,530,1632,0.5892763884083757,0.1365003953936638,505.0,-0.08663165785268291,0.5153653684574704,1517.0,-1.2397238834247684e-05,0.00013962338753521474,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0200.png,703,1503,1047,1419,1044,1534,718,1619,0.660313862405443,0.13743379884517254,703.0,-0.02211521418020678,0.5153381898751175,1503.0,8.307595899914956e-05,0.00013918356385121526,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5874_frame_0210.png,864,1436,1164,1322,1155,1439,872,1552,0.5990128996074032,0.1544924284913068,864.0,-0.07754720508506263,0.5293718452047113,1436.0,8.506262852869695e-05,0.00015423443634324173,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5881_frame_0000.png,450,763,643,789,632,900,440,869,0.2726193445096138,-0.02215512861959082,450.0,-0.016850705829831128,0.2706186209763082,763.0,-7.627888360350375e-05,6.465616773657229e-06,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5881_frame_0010.png,447,781,651,805,640,921,438,890,0.2726353426155723,-0.01536059815757372,447.0,-0.04330038278719555,0.2870070037437429,781.0,-0.00010347873638160938,1.6300004206452698e-05,1.0,600,400
/Users/NikhilKalidasu/Documents/Adversarial Plate/mycar/extracted_frames/IMG_5881_frame_0020.png,392,775,621,802,611,924,388,895,0.35832872660265735,0.015117835321501311,392.0,0.014859858403646594,0.35793933663078265,775.0,-3.758122393560275e-05,6.473668897294152e-05,1.0,600,400
